ID,Title,Artist,Genres,Location,Latitude,Longitude,Tempo,Year
SOIYNOF12AB0182141,Bailando,Casual,"['90s', 'alternative rap', 'alternative rock', 'american', 'barcelona', 'california', 'catalan', 'chill-out', 'club dance', 'dark', 'deathrock', 'doomsdope', 'ebm', 'g funk', 'gothic', 'gothic rock', 'hip hop', 'indie', 'industrial', 'latin', 'new york', 'norcal', 'oakland', 'producer', 'punk', 'rap', 'rock', 'san francisco', 'san francisco bay area', 'singer-songwriter', 'spanish', 'underground', 'underground hip hop', 'underground rap', 'west coast', 'west coast hip hop', 'west coast rap']",California - LA,,,93,0
SOMGYNM12A6D4F9B9B,Breakin',Milk Inc.,"['00s', '90s', 'ambient', 'beautiful', 'belgium', 'classic rock', 'club', 'club dance', 'dance pop', 'downtempo', 'electro', 'electronic', 'electronica', 'electropop', 'emo', 'euro-trance', 'eurodance', 'female vocalist', 'female vocals', 'hard trance', 'indie', 'jazz', 'poland', 'pop', 'progressive house', 'progressive trance', 'psychedelic trance', 'rave', 'rock', 'sexy', 'synthpop', 'techno', 'trip hop', 'vocal', 'vocal trance']",,,,130,2006
SOJHGDB12A8C137470,Midnight  (LP Version),Axe,"['80s', 'acid rock', 'alternative hip hop', 'american metal', 'aor', 'classic rock', 'england', 'european', 'germany', 'glam metal', 'glam rock', 'hard rock', 'heavy metal', 'hip hop', 'metal', 'nwobhm', 'pop rock', 'progressive rock', 'psychedelic', 'psychedelic folk', 'psychedelic rock', 'reggae', 'rock', ""rock 'n roll"", 'rock 60s', 'roots reggae', 'tyneside', 'united states']","Tyneside, England",52.88356,-1.97406,158,1983
SOJTYYE12A6D4F956E,Fen Shou Zong Yao Zai Yu Tian,Jacky Cheung,"['aaa', 'cantonese', 'cantonese pop', 'chill-out', 'china', 'chinese', 'chinese music', 'chinese pop', 'classic', 'cpop', 'hk-pop', 'hong kong', 'hongkong male', 'male', 'male vocalist', 'mandarin', 'oldies', 'pop', 'singer', 'taiwan', 'vocal']",,,,92,0
SOAHUNU12A6D4FEDCB,Restcure,Marygold,"['alternative', 'alternative rock', 'downtempo', 'electro rock', 'electronica', 'experimental', 'guitar', 'indie', 'indie pop', 'indie rock', 'little jig', 'little jig records', 'loud', 'lucerne', 'luzern', 'male vocalist', 'noise', 'pop', 'pop rock', 'progressive rock', 'psycho', 'rock', 'sad', 'swedish', 'swiss', 'switzerland', 'world reggae']",Verona - Italy,45.43811,10.9915,94,0
SOGWCZV12AC468C081,Adios Pampa Mia,Los Iracundos,"['argentina', 'ballad', 'classic rock', 'classical', 'ecuador', 'latin', 'latin pop', 'latino', 'musica', 'pop', 'pop en espanol', 'pop latino', 'rock', 'spanish', 'uruguay']",,,,122,0
SODQFQC12A8C13FD7A,Good Enough,Evanescence,"['aggressive', 'alternative', 'alternative metal', 'alternative rock', 'beautiful', 'dark', 'death metal', 'electronic', 'epic', 'female', 'gothic', 'gothic metal', 'gothic rock', 'guitar', 'hard rock', 'hardcore', 'heavy metal', 'metal', 'piano', 'pop', 'rock', 'song writer', 'soundtrack', 'symphonic']","New York, NY",,,91,2006
SOCLZZX12AB01849D3,Sunshower,Dave Valentin,"['70s', 'acid jazz', 'brazilian', 'crossover jazz', 'disco', 'electro', 'electronic', 'england', 'flute', 'funk', 'funk soul', 'grp records', 'jazz', 'jazz flute', 'jazz funk', 'jazzdance', 'latin', 'latin funk', 'latin jazz', 'mainstream jazz', 'rock', 'salsa', 'smooth jazz', 'soul jazz', 'united states']","Chelmsford, England",51.73569,0.47791,83,1999
SOPRMCE12A6D4FBBE5,Samaritanas Del Amor,Jose Luis Perales,"['70s', '80s', 'ambient', 'america', 'ballad', 'bolero', 'brutal death metal', 'classic', 'folk', 'in spanish', 'latin', 'latin folk', 'latin pop', 'latino', 'male vocalist', 'musica', 'oldies', 'pop', 'pop espanol', 'romantic', 'salsa', 'singer', 'singer-songwriter', 'soul', 'spain', 'spanish', 'spanish pop']",,,,93,1984
SOOGAGO12AB0187473,The Friendly Visit / The Stack of Wheat / The Gypsy Hornpipe,Joe Derrane_ Frankie Gavin_ Brian McGrath,"['50s', 'accordion', 'american', 'boston', 'celtic', 'country', 'dance', 'folk', 'house', 'irish', 'irish folk', 'island music', 'italian', 'jewish', 'new york', 'original', 'pianist', 'piano', 'solo', 'string', 'string quartet', 'traditional', 'traditional irish', 'united states', 'violin', 'world']",,,,177,0
SOEIOPX12A8C1430AD,Sahnu bhul ke Maha,Naseebo Lal,"['afrobeat', 'bhangra', 'country', 'desi', 'desi artist', 'disco', 'downtempo', 'dub', 'electro', 'electronic', 'folk', 'funk soul', 'hard trance', 'hardcore', 'hardstyle', 'house', 'indian', 'italian disco', 'italy', 'jungle music', 'punjabi', 'punjabi duet', 'punjabi folk', 'trance', 'tribal', 'world', 'world music', 'world reggae']",,,,144,0
SOWYBEG12A6D4F9142,Kumal & Sangha,Nick Ingman,"['abstract', 'big band', 'breakbeat', 'classical pop', 'disco', 'easy listening', 'electronic', 'england', 'exotica', 'experimental', 'film music', 'freak zone', 'funk', 'funk soul', 'germany', 'hip hop', 'jazz', 'jazz funk', 'jazz rock', 'london', 'lounge', 'modern classical', 'mondiovision', 'pop', 'pop rock', 'psychedelic', 'rock', 'rusbeh', 'smooth jazz', 'soul jazz', 'synthpop']","London, England",51.50632,-0.12714,133,0
SOBAENB12AB017BFD8,Eres Tu,Mongo Santamaria,"['afro-cuban', 'afro-cuban jazz', 'alternative', 'american', 'blues', 'boogaloo', 'crossover jazz', 'cuba', 'cuban', 'cuban jazz', 'drums', 'funk', 'fusion', 'groove', 'indie', 'instrumental', 'jazz', 'latin', 'latin jazz', 'latin pop', 'mambo', 'mod', 'percussion', 'pop', 'salsa', 'soul', 'soul jazz', 'soundtrack', 'tango', 'world fusion', 'world music']","Havana, Cuba [Jesus Maria]",23.0833,-82.4167,142,0
SOQOEGK12AB01883BB,Bata 6/8,Tito Puenté,"['beats', 'big band', 'bossa nova', 'composer', 'cuban jazz', 'drums', 'jazz', 'latin', 'latin jazz', 'mambo', 'new york', 'orchestra', 'percussion', 'piano', 'pop', 'salsa', 'saxophone', 'world fusion']","New York, NY",,,113,1987
SOSTWHL12A6D4FD2A9,As Mist Lay Silent Beneath,Keep Of Kalessin,"['aggressive', 'black', 'black metal', 'brutal', 'dark', 'death metal', 'epic', 'experimental', 'extreme', 'extreme metal', 'melodic', 'metal', 'raw', 'symphonic', 'thrash metal']",,,,128,1999
SOSIZPX12A8AE46AD3,Nana,Marilyn Horne,"['20th century', 'bel canto', 'british pop', 'christmas music', 'classical', 'female opera singer', 'female vocalist', 'gospel', 'holiday', 'mezzo', 'mezzo-soprano', 'opera', 'opera singer', 'pop', 'pop rock', 'rock', 'soprano', 'up beat', 'world reggae']",Great Britain / UK,54.31392,-2.23218,109,0
SOEGJRT12A6D4FCD65,Henrys Death,BT,"['alternative', 'ambient', 'beautiful', 'club', 'deep', 'dream', 'dream house', 'electronic', 'electronica', 'epic', 'experimental', 'melodic', 'mix', 'new age', 'progressive', 'progressive house', 'rap', 'remix', 'rock', 'soundtrack', 'techno', 'vocal']",Earth,34.23294,-102.4102,150,2005
SOZCHRE12A8C1404A4,Give It All You Got,DJ Primo,"['brazilian', 'chopped and screwed', 'christian', 'drum and bass', 'electronic', 'gabba', 'happy hardcore', 'hardcore', 'hip hop', 'house', 'rap', 'speedcore', 'texas']",Texas,31.1689,-100.07715,202,0
SOEJCIN12A8C132263,Your Love,Mikey Dread,"['acoustic', 'africosmic', 'alternative rock', 'ambient', 'blues-rock', 'breakbeat', 'contemporary jazz', 'dancehall', 'dancehall reggae', 'deep house', 'dj', 'downtempo', 'dub', 'dub reggae', 'electronic', 'florida', 'french', 'hip hop', 'indie rock', 'industrial', 'instrumental', 'jamaica', 'jamaican', 'jazz', 'lovers rock', 'musica', 'post rock', 'producer', 'punk', 'rasta', 'reggae', 'rock', 'rock steady', 'roots', 'roots reggae', 'ska', 'soul', 'southern soul', 'united states', 'up beat', 'world', 'world fusion', 'world music']",Jamaica,18.11526,-77.27348,162,0
SOJATJX12A6D4F6E77,Shy Boy (1999 Digital Remaster),Tomorrow,"['60s', 'alternative', 'alternative rock', 'bebop', 'british', 'british rock', 'classic rock', 'drum and bass', 'electronic', 'emo', 'florida', 'freakbeat', 'garage', 'garage rock', 'glam rock', 'guitar', 'hardcore', 'house', 'instrumental', 'italy', 'japanese', 'jazz', 'jazz fusion', 'jungle music', 'metal', 'mod', 'pop', 'post-hardcore', 'power pop', 'power violence', 'progressive rock', 'protopunk', 'psychedelia', 'psychedelic', 'psychedelic pop', 'psychedelic rock', 'punk', 'rock', 'thrash core', 'thrash metal', 'trippy', 'ukraine']",,,,127,0
SOHNSVU12AB01891F8,Act One: Rise and Fall - From the Ashes (I. Chapter One / II. Chapter Two),Orenda,"['black metal', 'bulgarian', 'bulgarian black metal', 'chalga', 'classical', 'depressive black metal', 'finish', 'finnish stoner', 'groovy', 'hard rock', 'progressive metal', 'progressive rock', 'raw black metal', 'rock']",,,,100,0
SOKETYB12AB018308E,It Is No Secret (What God Can Do),Tammy Wynette,"['60s', 'american', 'americana', 'ballad', 'blues', 'chanson', 'classic country', 'classic rock', 'country', 'country blues', 'country pop', 'country rock', 'disco', 'downtempo', 'easy listening', 'electronic', 'europop', 'female', 'female vocalist', 'folk', 'folk rock', 'funk', 'german pop', 'hip hop', 'honky tonk', 'house', 'jazz', 'lambada', 'latin', 'nashville sound', 'pop', 'pop rock', 'r&b', 'reggae', 'rock', 'romantic', 'singer-songwriter', 'soft rock', 'soul', 'soundtrack', 'synthpop', 'traditional country', 'trance', 'united states', 'vocal', 'world']","Itawamba County, MS",34.27611,-88.35068,77,0
SOVJJGU12AB0186C4F,Ducktails - Moon,The Advantage,"['80s', 'alternative', 'alternative rock', 'ambient', 'american', 'california', 'cover', 'electro', 'electronic', 'experimental', 'experimental rock', 'folk', 'game', 'game music', 'geek', 'guitar', 'hardcore', 'indie', 'indie rock', 'instrumental', 'instrumental post rock', 'instrumental rock', 'lo-fi', 'math rock', 'metal', 'nerdcore', 'new wave', 'nintendo', 'nintendocore', 'post rock', 'post-hardcore', 'progressive rock', 'rock', 'soundtrack', 'united states', 'video game music', 'video game remix']","Nevada City, CA",39.26271,-121.01914,184,0
SOETRAW12AB0180F0E,The Way Love Is,Captain Hollywood Project,"['90s', 'bass', 'british', 'california', 'club', 'club dance', 'dance pop', 'dj', 'electro', 'electronic', 'electronica', 'euro', 'eurobeat', 'eurodance', 'european', 'europop', 'german', 'groove', 'male vocalist', 'mix', 'old school', 'party music', 'pop', 'rap', 'remix', 'retro', 'synthpop', 'techno', 'uplifting', 'vocal']",,,,150,1995
SOKWHFT12A8C13780E,Mallorca_ Op.202 - transcr. Marc Switzer,Pepe Romero,"['acoustic', 'acoustic guitar', 'chamber music', 'classical', 'classical guitar', 'flamenco', 'flamenco guitar', 'germany', 'guitar', 'guitar virtuoso', 'male vocalist', 'modern', 'romantic', 'spain', 'spanish', 'spanish folk', 'spanish guitar', 'world', 'world music', 'world reggae']",,,,132,0
SOYCRXU12AB0180B86,Never My Love,Kathy Troccoli,"['adult contemporary', 'alternative rock', 'catholic', 'ccm', 'christian', 'christian music', 'christian pop', 'christian woman', 'christmas music', 'church', 'contemporary christian', 'electronic', 'female', 'female vocalist', 'female vocals', 'funk soul', 'germany', 'girl power', 'gospel', 'hip hop', 'holiday', 'house', 'inspirational', 'instrumental', 'jazz', 'last.fm', 'nashville', 'new york', 'pop', 'pop rock', 'praise', 'praise & worship', 'r&b', 'rock', 'tennessee', 'united states', 'worship music']","NASHVILLE, Tennessee",36.16778,-86.77836,80,1994
SOEOSKZ12AC392B55B,Back On My New S*** (feat. Tre Williams),Styles P,"['alternative', 'beats', 'classic', 'east coast rap', 'hardcore rap', 'hip hop', 'new york', 'rap', 'smooth', 'underground']","New York, NY [Queens]",,,98,0
SOSPTBA12A81C23A03,El Perro,Juana Molina,"['abstract', 'acoustic', 'alternative', 'alternative rock', 'ambient', 'argentina', 'avant-garde', 'big beat', 'chill-out', 'country', 'downtempo', 'dub', 'electronic', 'electronica', 'electropop', 'ethereal', 'experimental', 'female', 'female vocalist', 'folk', 'folk rock', 'folktronica', 'freak folk', 'indie', 'indie pop', 'indie rock', 'indietronica', 'latin', 'lo-fi', 'mellow', 'minimal', 'new weird america', 'pop', 'psychedelic', 'rhythm noise', 'rock', 'singer-songwriter', 'soundtrack', 'spanish', 'synthpop', 'trip hop', 'united states', 'world', 'world music']",,,,125,2003
SOLDTNU12A58A7A231,What's Gonna Happen On the 8th Day,Screamin' Jay Hawkins,"['50s', '60s', '70s', 'alternative', 'american', 'black', 'blues', 'blues-rock', 'classic rock', 'comedy', 'delta blues', 'emo', 'experimental', 'funk', 'funny', 'gospel', 'japanese', 'jazz', 'jump blues', 'male vocalist', 'metal', 'oldies', 'psychedelic', 'psychobilly', 'r&b', 'rap', 'retro', 'rock', ""rock 'n roll"", 'rockabilly', 'shock rock', 'singer-songwriter', 'soul', 'united states', 'vocal']","Cleveland, OH",,,116,1996
SODXWSC12A8C13828F,Only Love,Daryl Hall & John Oates,"['acoustic', 'ballad', 'blue-eyed soul', 'classic', 'comedy', 'cover', 'dark', 'disco', 'folk', 'folk rock', 'funky', 'fusion', 'groove', 'guitar', 'hard rock', 'indie', 'new wave', 'philadelphia', 'pop', 'pop rock', 'psychedelic', 'rock', 'romantic', 'singer-songwriter', 'smooth', 'soft rock', 'sophisticated', 'soul', 'soundtrack', 'vocalist']","Philadelphia, Pennsylvania",,,118,1990
SOBPRCW12AB0186D3E,Assassin,Floor,"['00s', 'alternative', 'alternative rock', 'american', 'avant-garde', 'canada', 'chill-out', 'doom metal', 'doom rock', 'doomcore', 'drone', 'electronic', 'florida', 'fuzzalicious', 'hard rock', 'hardcore', 'heavy', 'heavy metal', 'heavy rock', 'intense', 'lounge', 'metal', 'miami', 'new wave', 'pop rock', 'progressive sludge', 'psychedelic', 'psychedelic metal', 'psychedelic rock', 'punk', 'relax', 'rif', 'rock', 'shoegaze', 'slow', 'sludge', 'sludge core', 'sludge metal', 'stoner', 'stoner doom metal', 'stoner metal', 'stoner pop', 'stoner rock', 'stoner sludge', 'united states']",,,,156,2002
SOPWPTN12A58A7CBAF,Lake Charles Two-Step,The California Cajun Orchestra,"['cajun', 'california', 'classical', 'death metal', 'folk', 'guitarist', 'louisiana', 'orchestra', 'san francisco', 'traditional', 'violin', 'world', 'zydeco']",,,,202,0
SOJSFWQ12AB0180A1A,Times Up,DJ Spinn,"['california', 'chicago', 'chicago house', 'dance', 'dance music', 'dj', 'edm', 'electronic', 'funk', 'ghetto tech', 'house', 'los angeles', 'mix', 'old school', 'original', 'remix', 'swiss']",,,,240,0
SOBAMAA12AB0187CB1,Sample Track 17,Simon Harris,"['80s', 'acid', 'acid house', 'ballad', 'belgium', 'blues', 'breakbeat', 'canada', 'dance', 'deep house', 'disco', 'downtempo', 'easy listening', 'electro', 'electronic', 'europop', 'experimental', 'free improvisation', 'freestyle', 'funk', 'germany', 'happy hardcore', 'hip hop', 'hip house', 'house', 'industrial', 'instrumental', 'italian disco', 'jazz', 'latin', 'new beat', 'new jack swing', 'poland', 'pop', 'pop rap', 'reggae', 'rock', 'rockabilly', 'scandinavia', 'ska', 'soul', 'soul jazz', 'sweden', 'synthpop', 'techno', 'united states']",,,,92,0
SORQSRN12AB018102E,Playstation Generation,Smut Peddlers,"['alternative', 'alternative rock', 'american', 'california', 'dirty rap', 'doom metal', 'east coast rap', 'garage', 'hardcore', 'hardcore hip hop', 'hardcore punk', 'hardcore rap', 'hip hop', 'indie', 'new school', 'porncore', 'punk', 'rap', 'rawkus', 'rock', 'underground hip hop', 'underground rap']",,,,117,0
SOGPLSC12AC468D55B,Aurèle et Céline,Georges Delerue,"['60s', '70s', 'abstract', 'acoustic', 'chanson', 'chill-out', 'classic rock', 'classical', 'composer', 'contemporary', 'contemporary classical music', 'contemporary jazz', 'cool jazz', 'downtempo', 'easy listening', 'electro', 'electronic', 'experimental', 'female vocalist', 'film music', 'french', 'funk', 'fusion', 'instrumental', 'italian', 'jazz', 'jazz funk', 'jazz rock', 'lo-fi', 'lounge', 'mediaeval', 'modern', 'modern classical', 'neoclassical', 'new wave', 'original score', 'pop', 'pop rock', 'rock', 'romantic', 'show tunes', 'smooth jazz', 'soft rock', 'soundtrack', 'symphonic rock']",,,,130,0
SONRABC12AB0181584,Romeo's Exile,Liam O'Flynn,"['bagpipes', 'breton', 'celtic', 'celtic pop', 'classical', 'country', 'folk', 'ireland', 'irish', 'irish folk', 'irish trad folk', 'traditional', 'traditional folk', 'traditional irish', 'uillean pipes', 'world', 'world music']",,,,122,1995
SOHGJKE12AB0181C65,Get Your Head Stuck On Your Neck,Soul Mekanik,"['acid', 'acid house', 'broken beat', 'chill-out', 'deep house', 'downtempo', 'drum and bass', 'edm', 'electro', 'electronic', 'electronica', 'garage house', 'hip hop', 'house', 'house artist', 'indie rock', 'jazzdance', 'minimal', 'progressive house', 'progressive trance', 'rock', 'sahkotaivas', 'synthpop', 'tech house', 'techno', 'trance', 'tribal house', 'trip hop']",,,,126,0
SOWPBNN12AB01848B1,Well Oh Well,Tiny Bradshaw,"['30s', '40s', '50s', 'bebop', 'blues', 'blues-rock', 'bossa nova', 'classic swing', 'cool jazz', 'funk soul', 'jazz', 'jump blues', 'latin jazz', 'mod', 'piano blues', 'r&b', 'rock', 'swing', 'united states']","Youngstown, OH",41.0981,-80.65079,107,2004
SORYPLB12A8C142025,Boar Hog Blues,Jazz Gillum,"['30s', '78rpm', 'blues', 'blues harmonica', 'blues singer', 'chicago', 'chicago blues', 'classic', 'country blues', 'folk', 'guitar', 'harmonica', 'harmonica blues', 'harp', 'jazz', 'legends', 'mississippi', 'oldies', 'slide']","Indianola, MS",33.45081,-90.645,140,1997
SOBUHQT12AB0186C07,Mr. Wonderful,Peggy Lee,"['acoustic', 'ballad', 'beautiful', 'big band', 'blues', 'cabaret', 'country', 'dream', 'female', 'jazz', 'jazz vocal', 'modern jazz', 'pop', 'rock', 'sexy', 'singer', 'slow', 'soul', 'soundtrack', 'swing', 'torch song', 'traditional pop', 'trumpet', 'vocal', 'vocal jazz', 'voice']","Jamestown, ND",46.91008,-98.70853,121,1992
SORBCPH12A67ADD062,Headless Heroes (LP Version),Eugene McDaniels,"['60s', '70s', 'avant-garde', 'bass', 'black rock', 'blaxploitation', 'blues', 'experimental', 'funk', 'groove', 'jazz', 'jazz pop', 'jazz vocal', 'kansas city', 'lyrical', 'male vocalist', 'political', 'r&b', 'rare groove', 'rusbeh', 'soul', 'soul and funk', 'southern soul', 'united states']","Kansas City, MO",39.10295,-94.58306,136,0
SOQAWIC12A8C13A120,Just One Time,Connie Smith,"['60s', 'alabama', 'ballad', 'blues', 'ccm', 'classic country', 'country', 'country blues', 'country gospel', 'country pop', 'country rock', 'female vocalist', 'folk', 'funk soul', 'gospel', 'male vocalist', 'modern', 'nashville sound', 'oldies', 'pop', 'religious music', 'rock', 'soft rock', 'united states', 'world']","Elkhart, IN",41.68676,-85.97567,121,0
SOCERIC12AB0184710,His Love Says (Album),Mark Lowry,"['american', 'ccm', 'christian', 'comedy', 'contemporary gospel', 'inspirational', 'male vocalist', 'praise & worship', 'r&b', 'singer-songwriter', 'southern gospel']",,,,99,0
SOBRZQM12A6D4F6896,Five Long Years,Freddie King,"['60s', 'adult contemporary', 'afrobeat', 'american', 'americana', 'berlin', 'blues', 'blues-rock', 'british blues', 'chicago blues', 'classic blues', 'classic rock', 'delta blues', 'electric blues', 'electric texas blues', 'french', 'funk', 'funk soul', 'germany', 'guitar', 'guitar virtuoso', 'hard rock', 'jazz', 'jazz funk', 'jump blues', 'male', 'male vocalist', 'modern electric blues', 'pop', 'r&b', 'rock', 'singer', 'soul', 'southern rock', 'surf music', 'symphonic rock', 'texas', 'texas blues', 'united states', 'vocal']","Gilmer, TX",,,149,1971
